bctg00000000_np1212,73433,74800,-,0.0,bctg00000000_np1212_73433-74800:-
bctg00000000_np1212,75382,77802,+,0.0,bctg00000000_np1212_75382-77802:+
bctg00000000_np1212,77811,79829,+,0.0,bctg00000000_np1212_77811-79829:+
bctg00000000_np1212,79942,81147,+,0.0,bctg00000000_np1212_79942-81147:+
bctg00000000_np1212,81149,81562,+,0.0,bctg00000000_np1212_81149-81562:+
bctg00000000_np1212,81869,82372,+,0.0,bctg00000000_np1212_81869-82372:+
bctg00000000_np1212,82426,83628,+,0.0,bctg00000000_np1212_82426-83628:+
bctg00000000_np1212,83965,84942,+,0.0,bctg00000000_np1212_83965-84942:+
bctg00000000_np1212,84962,86230,+,0.0,bctg00000000_np1212_84962-86230:+
bctg00000000_np1212,86253,87701,+,0.0,bctg00000000_np1212_86253-87701:+
bctg00000000_np1212,87715,88995,+,0.0,bctg00000000_np1212_87715-88995:+
bctg00000000_np1212,89233,90633,+,0.0,bctg00000000_np1212_89233-90633:+
bctg00000000_np1212,90654,91316,+,0.0,bctg00000000_np1212_90654-91316:+
bctg00000000_np1212,91317,91766,-,0.0,bctg00000000_np1212_91317-91766:-
bctg00000000_np1212,91850,92008,-,0.0,bctg00000000_np1212_91850-92008:-
bctg00000000_np1212,92185,92490,+,0.0,bctg00000000_np1212_92185-92490:+
bctg00000000_np1212,92500,93024,+,0.0,bctg00000000_np1212_92500-93024:+
bctg00000000_np1212,93071,93475,-,0.0,bctg00000000_np1212_93071-93475:-
bctg00000000_np1212,94144,94593,+,0.0,bctg00000000_np1212_94144-94593:+
bctg00000000_np1212,94630,94974,-,0.0,bctg00000000_np1212_94630-94974:-
bctg00000000_np1212,95126,95455,+,0.0,bctg00000000_np1212_95126-95455:+
bctg00000000_np1212,95703,95948,+,1.0,bctg00000000_np1212_95703-95948:+
bctg00000000_np1212,95945,96355,+,2.0,bctg00000000_np1212_95945-96355:+
bctg00000000_np1212,96328,98472,+,3.0,bctg00000000_np1212_96328-98472:+
bctg00000000_np1212,98482,99441,+,0.0,bctg00000000_np1212_98482-99441:+
bctg00000000_np1212,99796,100998,+,1.0,bctg00000000_np1212_99796-100998:+
bctg00000000_np1212,100991,102055,+,2.0,bctg00000000_np1212_100991-102055:+
bctg00000000_np1212,102112,103104,+,0.0,bctg00000000_np1212_102112-103104:+
bctg00000000_np1212,103396,104580,+,0.0,bctg00000000_np1212_103396-104580:+
bctg00000000_np1212,104704,105441,+,1.0,bctg00000000_np1212_104704-105441:+
bctg00000000_np1212,105431,105766,+,2.0,bctg00000000_np1212_105431-105766:+
bctg00000000_np1212,105857,106387,+,0.0,bctg00000000_np1212_105857-106387:+
bctg00000000_np1212,106514,107686,+,0.0,bctg00000000_np1212_106514-107686:+
bctg00000000_np1212,107703,109241,+,0.0,bctg00000000_np1212_107703-109241:+
bctg00000000_np1212,109305,109820,-,0.0,bctg00000000_np1212_109305-109820:-
bctg00000000_np1212,109970,111526,-,0.0,bctg00000000_np1212_109970-111526:-
bctg00000000_np1212,111599,112027,-,2.0,bctg00000000_np1212_111599-112027:-
bctg00000000_np1212,112024,112590,-,1.0,bctg00000000_np1212_112024-112590:-
bctg00000000_np1212,113912,114097,-,0.0,bctg00000000_np1212_113912-114097:-
bctg00000000_np1212,114332,116962,-,0.0,bctg00000000_np1212_114332-116962:-
bctg00000000_np1212,117090,117590,-,0.0,bctg00000000_np1212_117090-117590:-
bctg00000000_np1212,117833,118894,-,0.0,bctg00000000_np1212_117833-118894:-
bctg00000000_np1212,118974,119471,-,0.0,bctg00000000_np1212_118974-119471:-
bctg00000000_np1212,119653,119892,+,0.0,bctg00000000_np1212_119653-119892:+
bctg00000000_np1212,119932,121122,-,0.0,bctg00000000_np1212_119932-121122:-
bctg00000000_np1212,121274,121837,+,1.0,bctg00000000_np1212_121274-121837:+
bctg00000000_np1212,121834,122793,+,2.0,bctg00000000_np1212_121834-122793:+
bctg00000000_np1212,122804,123175,+,0.0,bctg00000000_np1212_122804-123175:+
bctg00000000_np1212,123179,123958,+,0.0,bctg00000000_np1212_123179-123958:+
bctg00000000_np1212,124063,124422,+,0.0,bctg00000000_np1212_124063-124422:+
bctg00000000_np1212,124489,125262,+,1.0,bctg00000000_np1212_124489-125262:+
bctg00000000_np1212,125255,126220,+,2.0,bctg00000000_np1212_125255-126220:+
bctg00000000_np1212,126217,127731,-,0.0,bctg00000000_np1212_126217-127731:-
bctg00000000_np1212,127918,129357,+,1.0,bctg00000000_np1212_127918-129357:+
bctg00000000_np1212,129354,130487,+,2.0,bctg00000000_np1212_129354-130487:+
bctg00000000_np1212,130615,132867,-,0.0,bctg00000000_np1212_130615-132867:-
bctg00000000_np1212,133020,133547,-,0.0,bctg00000000_np1212_133020-133547:-
bctg00000000_np1212,133696,134709,-,0.0,bctg00000000_np1212_133696-134709:-
bctg00000000_np1212,134966,136423,+,0.0,bctg00000000_np1212_134966-136423:+
bctg00000000_np1212,136432,137856,+,0.0,bctg00000000_np1212_136432-137856:+
bctg00000000_np1212,138015,138485,-,3.0,bctg00000000_np1212_138015-138485:-
bctg00000000_np1212,138478,138888,-,2.0,bctg00000000_np1212_138478-138888:-
bctg00000000_np1212,138885,139652,-,1.0,bctg00000000_np1212_138885-139652:-
bctg00000000_np1212,139652,140194,-,0.0,bctg00000000_np1212_139652-140194:-
bctg00000000_np1212,140204,141913,-,0.0,bctg00000000_np1212_140204-141913:-
bctg00000000_np1212,141931,142854,-,0.0,bctg00000000_np1212_141931-142854:-
bctg00000000_np1212,142857,144683,-,2.0,bctg00000000_np1212_142857-144683:-
bctg00000000_np1212,144680,145291,-,1.0,bctg00000000_np1212_144680-145291:-
bctg00000000_np1212,145416,145877,-,0.0,bctg00000000_np1212_145416-145877:-
bctg00000000_np1212,146089,146439,+,0.0,bctg00000000_np1212_146089-146439:+
bctg00000000_np1212,146443,147315,+,1.0,bctg00000000_np1212_146443-147315:+
bctg00000000_np1212,147306,147578,+,2.0,bctg00000000_np1212_147306-147578:+
bctg00000000_np1212,147578,148699,+,1.0,bctg00000000_np1212_147578-148699:+
bctg00000000_np1212,148696,149706,+,2.0,bctg00000000_np1212_148696-149706:+
bctg00000000_np1212,149780,151858,+,0.0,bctg00000000_np1212_149780-151858:+
bctg00000000_np1212,151895,152248,-,0.0,bctg00000000_np1212_151895-152248:-
bctg00000000_np1212,152325,152459,-,0.0,bctg00000000_np1212_152325-152459:-
bctg00000000_np1212,152535,155096,+,0.0,bctg00000000_np1212_152535-155096:+
bctg00000000_np1212,155202,155858,+,0.0,bctg00000000_np1212_155202-155858:+
bctg00000000_np1212,155900,156136,-,0.0,bctg00000000_np1212_155900-156136:-
bctg00000000_np1212,156147,157574,-,0.0,bctg00000000_np1212_156147-157574:-
bctg00000000_np1212,157574,158167,-,0.0,bctg00000000_np1212_157574-158167:-
bctg00000000_np1212,158314,158721,+,0.0,bctg00000000_np1212_158314-158721:+
bctg00000000_np1212,158842,159834,-,0.0,bctg00000000_np1212_158842-159834:-
bctg00000000_np1212,159897,161036,-,0.0,bctg00000000_np1212_159897-161036:-
bctg00000000_np1212,161176,161802,-,4.0,bctg00000000_np1212_161176-161802:-
bctg00000000_np1212,161796,162557,-,3.0,bctg00000000_np1212_161796-162557:-
bctg00000000_np1212,162538,163587,-,2.0,bctg00000000_np1212_162538-163587:-
bctg00000000_np1212,163584,164063,-,1.0,bctg00000000_np1212_163584-164063:-
bctg00000000_np1212,164063,164773,-,0.0,bctg00000000_np1212_164063-164773:-
bctg00000000_np1212,164792,165103,-,0.0,bctg00000000_np1212_164792-165103:-
bctg00000000_np1212,165297,165620,-,0.0,bctg00000000_np1212_165297-165620:-
bctg00000000_np1212,165670,166275,-,0.0,bctg00000000_np1212_165670-166275:-
bctg00000000_np1212,166275,167702,-,0.0,bctg00000000_np1212_166275-167702:-
bctg00000000_np1212,167704,168612,-,0.0,bctg00000000_np1212_167704-168612:-
bctg00000000_np1212,168864,169901,+,0.0,bctg00000000_np1212_168864-169901:+
bctg00000000_np1212,172018,172170,-,0.0,bctg00000000_np1212_172018-172170:-
bctg00000000_np1212,172435,173169,-,0.0,bctg00000000_np1212_172435-173169:-
bctg00000000_np1212,173243,174955,-,0.0,bctg00000000_np1212_173243-174955:-
bctg00000000_np1212,174955,176754,-,0.0,bctg00000000_np1212_174955-176754:-
bctg00000000_np1212,177070,177435,+,0.0,bctg00000000_np1212_177070-177435:+
bctg00000000_np1212,177507,178055,+,0.0,bctg00000000_np1212_177507-178055:+
bctg00000000_np1212,178678,179349,-,0.0,bctg00000000_np1212_178678-179349:-
bctg00000000_np1212,179421,180113,-,2.0,bctg00000000_np1212_179421-180113:-
bctg00000000_np1212,180110,181666,-,1.0,bctg00000000_np1212_180110-181666:-
bctg00000000_np1212,181832,182656,+,0.0,bctg00000000_np1212_181832-182656:+
bctg00000000_np1212,183157,184479,+,0.0,bctg00000000_np1212_183157-184479:+
bctg00000000_np1212,184495,184851,+,1.0,bctg00000000_np1212_184495-184851:+
bctg00000000_np1212,184820,185542,+,2.0,bctg00000000_np1212_184820-185542:+
bctg00000000_np1212,185612,185914,+,2.0,bctg00000000_np1212_185612-185914:+
bctg00000000_np1212,186127,186759,+,0.0,bctg00000000_np1212_186127-186759:+
bctg00000000_np1212,186835,187287,+,0.0,bctg00000000_np1212_186835-187287:+
bctg00000000_np1212,187312,187623,+,0.0,bctg00000000_np1212_187312-187623:+
bctg00000000_np1212,187660,187965,+,0.0,bctg00000000_np1212_187660-187965:+
bctg00000000_np1212,187973,188830,+,0.0,bctg00000000_np1212_187973-188830:+
bctg00000000_np1212,189051,190097,+,0.0,bctg00000000_np1212_189051-190097:+
bctg00000000_np1212,190759,192057,-,0.0,bctg00000000_np1212_190759-192057:-
bctg00000000_np1212,192145,193782,-,0.0,bctg00000000_np1212_192145-193782:-
bctg00000000_np1212,194010,194801,-,0.0,bctg00000000_np1212_194010-194801:-
bctg00000000_np1212,194872,195207,-,0.0,bctg00000000_np1212_194872-195207:-
bctg00000000_np1212,195207,195455,-,0.0,bctg00000000_np1212_195207-195455:-
bctg00000000_np1212,195533,197767,-,0.0,bctg00000000_np1212_195533-197767:-
bctg00000000_np1212,197815,199116,-,0.0,bctg00000000_np1212_197815-199116:-
bctg00000000_np1212,199173,201929,+,0.0,bctg00000000_np1212_199173-201929:+
bctg00000000_np1212,202161,203501,-,0.0,bctg00000000_np1212_202161-203501:-
bctg00000000_np1212,203522,204862,-,0.0,bctg00000000_np1212_203522-204862:-
bctg00000000_np1212,204864,206216,-,0.0,bctg00000000_np1212_204864-206216:-
bctg00000000_np1212,206651,207100,-,0.0,bctg00000000_np1212_206651-207100:-
bctg00000000_np1212,207118,207900,-,0.0,bctg00000000_np1212_207118-207900:-
bctg00000000_np1212,207900,208229,-,0.0,bctg00000000_np1212_207900-208229:-
bctg00000000_np1212,208851,209396,-,0.0,bctg00000000_np1212_208851-209396:-
bctg00000000_np1212,209464,210312,+,0.0,bctg00000000_np1212_209464-210312:+
bctg00000000_np1212,210424,211788,+,0.0,bctg00000000_np1212_210424-211788:+
bctg00000000_np1212,212345,213634,+,0.0,bctg00000000_np1212_212345-213634:+
bctg00000000_np1212,213692,215059,+,0.0,bctg00000000_np1212_213692-215059:+
bctg00000000_np1212,215081,215926,+,0.0,bctg00000000_np1212_215081-215926:+
bctg00000000_np1212,216031,217179,-,0.0,bctg00000000_np1212_216031-217179:-
bctg00000000_np1212,217207,217854,-,0.0,bctg00000000_np1212_217207-217854:-
bctg00000000_np1212,217987,218985,-,0.0,bctg00000000_np1212_217987-218985:-
bctg00000000_np1212,219050,220630,-,0.0,bctg00000000_np1212_219050-220630:-
bctg00000000_np1212,220683,221633,-,0.0,bctg00000000_np1212_220683-221633:-
bctg00000000_np1212,221707,222690,-,0.0,bctg00000000_np1212_221707-222690:-
bctg00000000_np1212,222694,224193,-,0.0,bctg00000000_np1212_222694-224193:-
bctg00000000_np1212,224663,226438,+,0.0,bctg00000000_np1212_224663-226438:+
bctg00000000_np1212,226547,227965,+,0.0,bctg00000000_np1212_226547-227965:+
bctg00000000_np1212,227967,228389,+,0.0,bctg00000000_np1212_227967-228389:+
bctg00000000_np1212,228447,229178,+,0.0,bctg00000000_np1212_228447-229178:+
bctg00000000_np1212,229222,230322,-,2.0,bctg00000000_np1212_229222-230322:-
bctg00000000_np1212,230315,230710,-,1.0,bctg00000000_np1212_230315-230710:-
bctg00000000_np1212,230729,231646,-,0.0,bctg00000000_np1212_230729-231646:-
bctg00000000_np1212,231997,232224,-,0.0,bctg00000000_np1212_231997-232224:-
bctg00000000_np1212,232416,233621,+,0.0,bctg00000000_np1212_232416-233621:+
bctg00000000_np1212,233621,234064,+,0.0,bctg00000000_np1212_233621-234064:+
bctg00000000_np1212,234115,234921,-,0.0,bctg00000000_np1212_234115-234921:-
bctg00000000_np1212,234998,236095,-,0.0,bctg00000000_np1212_234998-236095:-
bctg00000000_np1212,236678,237625,-,0.0,bctg00000000_np1212_236678-237625:-
bctg00000000_np1212,237697,238293,-,2.0,bctg00000000_np1212_237697-238293:-
bctg00000000_np1212,238262,239470,-,1.0,bctg00000000_np1212_238262-239470:-
bctg00000000_np1212,239470,241050,-,0.0,bctg00000000_np1212_239470-241050:-
bctg00000000_np1212,241082,241729,-,2.0,bctg00000000_np1212_241082-241729:-
bctg00000000_np1212,241726,241905,-,1.0,bctg00000000_np1212_241726-241905:-
bctg00000000_np1212,242164,243417,-,0.0,bctg00000000_np1212_242164-243417:-
bctg00000000_np1212,243649,244980,+,0.0,bctg00000000_np1212_243649-244980:+
bctg00000000_np1212,245042,246868,-,0.0,bctg00000000_np1212_245042-246868:-
bctg00000000_np1212,246868,250410,-,2.0,bctg00000000_np1212_246868-250410:-
bctg00000000_np1212,250403,253291,-,1.0,bctg00000000_np1212_250403-253291:-
bctg00000000_np1212,253467,256835,-,0.0,bctg00000000_np1212_253467-256835:-
bctg00000000_np1212,256848,257171,-,4.0,bctg00000000_np1212_256848-257171:-
bctg00000000_np1212,257156,257563,-,3.0,bctg00000000_np1212_257156-257563:-
bctg00000000_np1212,257560,258123,-,2.0,bctg00000000_np1212_257560-258123:-
bctg00000000_np1212,258114,258584,-,1.0,bctg00000000_np1212_258114-258584:-
bctg00000000_np1212,258769,259563,-,0.0,bctg00000000_np1212_258769-259563:-
bctg00000000_np1212,259570,260445,-,0.0,bctg00000000_np1212_259570-260445:-
bctg00000000_np1212,260596,262842,-,0.0,bctg00000000_np1212_260596-262842:-
bctg00000000_np1212,262855,263385,-,0.0,bctg00000000_np1212_262855-263385:-
bctg00000000_np1212,263738,263884,-,0.0,bctg00000000_np1212_263738-263884:-
bctg00000000_np1212,264070,264759,+,0.0,bctg00000000_np1212_264070-264759:+
bctg00000000_np1212,264828,265541,+,0.0,bctg00000000_np1212_264828-265541:+
bctg00000000_np1212,265679,265897,+,0.0,bctg00000000_np1212_265679-265897:+
bctg00000000_np1212,266005,267045,+,0.0,bctg00000000_np1212_266005-267045:+
bctg00000000_np1212,267203,268858,+,0.0,bctg00000000_np1212_267203-268858:+
bctg00000000_np1212,268897,270090,-,2.0,bctg00000000_np1212_268897-270090:-
bctg00000000_np1212,270083,272242,-,1.0,bctg00000000_np1212_270083-272242:-
bctg00000000_np1212,272828,273859,+,0.0,bctg00000000_np1212_272828-273859:+
bctg00000000_np1212,273866,275128,-,0.0,bctg00000000_np1212_273866-275128:-
bctg00000000_np1212,275250,276185,+,0.0,bctg00000000_np1212_275250-276185:+
bctg00000000_np1212,276172,276864,-,0.0,bctg00000000_np1212_276172-276864:-
bctg00000000_np1212,276993,278411,-,0.0,bctg00000000_np1212_276993-278411:-
bctg00000000_np1212,278726,279487,-,0.0,bctg00000000_np1212_278726-279487:-
bctg00000000_np1212,279517,280353,-,0.0,bctg00000000_np1212_279517-280353:-
bctg00000000_np1212,280640,281821,-,0.0,bctg00000000_np1212_280640-281821:-
bctg00000000_np1212,282175,283293,+,0.0,bctg00000000_np1212_282175-283293:+
bctg00000000_np1212,283753,284385,+,0.0,bctg00000000_np1212_283753-284385:+
bctg00000000_np1212,284719,285528,+,1.0,bctg00000000_np1212_284719-285528:+
bctg00000000_np1212,285525,286004,+,2.0,bctg00000000_np1212_285525-286004:+
bctg00000000_np1212,286037,286177,-,0.0,bctg00000000_np1212_286037-286177:-
bctg00000000_np1212,286267,286578,-,0.0,bctg00000000_np1212_286267-286578:-
bctg00000000_np1212,286757,286852,+,0.0,bctg00000000_np1212_286757-286852:+
bctg00000000_np1212,287008,287445,+,0.0,bctg00000000_np1212_287008-287445:+
bctg00000000_np1212,287722,288213,+,0.0,bctg00000000_np1212_287722-288213:+
bctg00000000_np1212,288548,289924,+,0.0,bctg00000000_np1212_288548-289924:+
bctg00000000_np1212,290092,290310,+,0.0,bctg00000000_np1212_290092-290310:+
bctg00000000_np1212,290495,290869,+,0.0,bctg00000000_np1212_290495-290869:+
bctg00000000_np1212,290914,291546,-,0.0,bctg00000000_np1212_290914-291546:-
bctg00000000_np1212,291765,292196,-,0.0,bctg00000000_np1212_291765-292196:-
bctg00000000_np1212,292813,292992,-,0.0,bctg00000000_np1212_292813-292992:-
bctg00000000_np1212,293008,293742,-,2.0,bctg00000000_np1212_293008-293742:-
bctg00000000_np1212,293739,294071,-,1.0,bctg00000000_np1212_293739-294071:-
bctg00000000_np1212,294091,294306,-,0.0,bctg00000000_np1212_294091-294306:-
bctg00000000_np1212,294344,295525,-,0.0,bctg00000000_np1212_294344-295525:-
bctg00000000_np1212,295782,296282,+,0.0,bctg00000000_np1212_295782-296282:+
bctg00000000_np1212,296284,296559,+,0.0,bctg00000000_np1212_296284-296559:+
bctg00000000_np1212,296639,297001,-,0.0,bctg00000000_np1212_296639-297001:-
bctg00000000_np1212,297028,297195,-,2.0,bctg00000000_np1212_297028-297195:-
bctg00000000_np1212,297192,297659,-,1.0,bctg00000000_np1212_297192-297659:-
bctg00000000_np1212,297766,298533,-,0.0,bctg00000000_np1212_297766-298533:-
bctg00000000_np1212,298535,298795,-,0.0,bctg00000000_np1212_298535-298795:-
bctg00000000_np1212,298804,299469,-,0.0,bctg00000000_np1212_298804-299469:-
bctg00000000_np1212,299545,300405,-,0.0,bctg00000000_np1212_299545-300405:-
bctg00000000_np1212,300537,300689,-,0.0,bctg00000000_np1212_300537-300689:-
bctg00000000_np1212,301014,302147,-,0.0,bctg00000000_np1212_301014-302147:-
bctg00000000_np1212,302537,303292,-,0.0,bctg00000000_np1212_302537-303292:-
bctg00000000_np1212,303707,306004,+,0.0,bctg00000000_np1212_303707-306004:+
bctg00000000_np1212,306015,306893,+,1.0,bctg00000000_np1212_306015-306893:+
bctg00000000_np1212,306890,307369,+,2.0,bctg00000000_np1212_306890-307369:+
bctg00000000_np1212,307409,309187,-,0.0,bctg00000000_np1212_307409-309187:-
bctg00000000_np1212,309663,310850,+,0.0,bctg00000000_np1212_309663-310850:+
bctg00000000_np1212,310908,312104,+,0.0,bctg00000000_np1212_310908-312104:+
bctg00000000_np1212,312162,313373,+,0.0,bctg00000000_np1212_312162-313373:+
bctg00000000_np1212,313426,314811,+,0.0,bctg00000000_np1212_313426-314811:+
bctg00000000_np1212,314859,315791,+,0.0,bctg00000000_np1212_314859-315791:+
bctg00000000_np1212,315832,317457,-,0.0,bctg00000000_np1212_315832-317457:-
bctg00000000_np1212,317505,318275,-,0.0,bctg00000000_np1212_317505-318275:-
bctg00000000_np1212,318378,318956,+,0.0,bctg00000000_np1212_318378-318956:+
bctg00000000_np1212,319278,322376,+,0.0,bctg00000000_np1212_319278-322376:+
bctg00000000_np1212,322379,323707,+,0.0,bctg00000000_np1212_322379-323707:+
bctg00000000_np1212,323757,324536,+,1.0,bctg00000000_np1212_323757-324536:+
bctg00000000_np1212,324533,327403,+,2.0,bctg00000000_np1212_324533-327403:+
bctg00000000_np1212,327568,328968,+,0.0,bctg00000000_np1212_327568-328968:+
bctg00000000_np1212,328986,330302,+,0.0,bctg00000000_np1212_328986-330302:+
bctg00000000_np1212,330338,331705,+,0.0,bctg00000000_np1212_330338-331705:+
bctg00000000_np1212,331741,332229,-,0.0,bctg00000000_np1212_331741-332229:-
bctg00000000_np1212,332229,334148,-,0.0,bctg00000000_np1212_332229-334148:-
bctg00000000_np1212,334584,336032,+,0.0,bctg00000000_np1212_334584-336032:+
bctg00000000_np1212,336034,336159,+,0.0,bctg00000000_np1212_336034-336159:+
bctg00000000_np1212,336282,336830,+,0.0,bctg00000000_np1212_336282-336830:+
bctg00000000_np1212,336874,338391,-,0.0,bctg00000000_np1212_336874-338391:-
bctg00000000_np1212,338401,339282,-,0.0,bctg00000000_np1212_338401-339282:-
bctg00000000_np1212,339590,341323,-,0.0,bctg00000000_np1212_339590-341323:-
bctg00000000_np1212,341329,342039,-,0.0,bctg00000000_np1212_341329-342039:-
bctg00000000_np1212,342064,342960,-,0.0,bctg00000000_np1212_342064-342960:-
bctg00000000_np1212,343072,343593,+,0.0,bctg00000000_np1212_343072-343593:+
bctg00000000_np1212,343633,344040,-,2.0,bctg00000000_np1212_343633-344040:-
bctg00000000_np1212,344021,344287,-,1.0,bctg00000000_np1212_344021-344287:-
bctg00000000_np1212,344530,345510,+,0.0,bctg00000000_np1212_344530-345510:+
bctg00000000_np1212,345706,346365,-,0.0,bctg00000000_np1212_345706-346365:-
bctg00000000_np1212,346529,346840,-,0.0,bctg00000000_np1212_346529-346840:-
bctg00000000_np1212,346885,348318,+,0.0,bctg00000000_np1212_346885-348318:+
bctg00000000_np1212,348375,349118,-,0.0,bctg00000000_np1212_348375-349118:-
bctg00000000_np1212,349384,352257,-,0.0,bctg00000000_np1212_349384-352257:-
bctg00000000_np1212,352375,352764,-,0.0,bctg00000000_np1212_352375-352764:-
bctg00000000_np1212,352788,353882,-,0.0,bctg00000000_np1212_352788-353882:-
bctg00000000_np1212,354330,355532,-,0.0,bctg00000000_np1212_354330-355532:-
bctg00000000_np1212,355555,356733,-,2.0,bctg00000000_np1212_355555-356733:-
bctg00000000_np1212,356730,358055,-,1.0,bctg00000000_np1212_356730-358055:-
bctg00000000_np1212,358081,358659,-,0.0,bctg00000000_np1212_358081-358659:-
bctg00000000_np1212,358827,359156,+,0.0,bctg00000000_np1212_358827-359156:+
bctg00000000_np1212,359402,360004,+,0.0,bctg00000000_np1212_359402-360004:+
